76.3,81.6
76.7,80.3
79.1,82.4
79.1,80.8
69.1,80.2
76.9,80.2
72.4,84.2
75.6,81.3
76.7,81
74.3,84.9
76.9,83.9
77.1,80.9
74.9,83.3
74.5,80.4
78.3,81.6
75.9,83.6
75.1,84.6
74.4,88
76.2,80.5
74.2,81.3
73.3,80.9
72.9,80.4
73.4,86.7
78.4,82.1
70,80.3
76.9,82.9
75.3,81
74.9,82.2
77.6,81.1
74.2,81.2
78.1,81.5
77.4,80.4
74.3,80.9
77.7,81.2
78.2,82
78.2,84
74,80.5
78.3,85.5
77.6,80.7
75.8,80.5
